category,dest_zone,pack_type,handling,weather,customs,distance_km,weight_kg,volume_m3,profit_usd,risk_event
electronics,AF,box,fragile,clear,low,4758.735084130515,6.087522181118546,0.02598854715964062,86.87286471704235,0
food,NA,box,standard,clear,high,7429.481437825316,2.31552695221769,0.03724876107896236,34.14742040097429,1
pharma,APAC,box,standard,storm,low,6970.37101180581,10.883404647129932,0.012976581962853234,148.31732566765788,1
food,NA,polybag,standard,clear,low,7383.192915634891,1.6014473931918562,0.03061586075527749,26.829287328346734,1
cosmetics,NA,box,standard,clear,high,6909.786412708718,6.184443039749349,0.021448637538196612,36.63040111179718,1
pharma,ME,box,standard,clear,low,3965.694232486331,3.445411082210301,0.015850768733424045,43.0696156909429,0
food,ME,box,standard,clear,medium,4067.8065978356794,7.459911984643627,0.033525448485688086,46.655079268599955,0
fashion,ME,polybag,fragile,clear,low,4146.142402719169,4.9032767591160695,0.03253843003052074,44.69161975709434,1
food,ME,polybag,standard,clear,medium,4052.3378395157497,10.174755498395156,0.03627852297554019,48.815872490815934,0
documents,APAC,box,fragile,clear,low,7532.119914936009,2.0308039430774087,0.003385224288416882,24.84095010641455,0
pharma,AF,box,fragile,clear,medium,5048.934055779415,3.434292326905857,0.021844453143150918,102.37452389165257,0
cosmetics,EU,box,hazmat,rain,low,2167.220031177252,7.549015543363869,0.026638307293861147,42.841222832811155,1
fashion,EU,box,standard,clear,high,2901.99453333395,5.484561183360398,0.033671507861435745,41.629219332475735,0
electronics,EU,box,standard,clear,high,2904.1276109092278,7.646373438029249,0.021109386998943054,50.0154387496902,0
fashion,APAC,polybag,standard,clear,high,6697.233756299681,8.596702193148714,0.019262599261979006,50.7923653192146,0
electronics,EU,box,fragile,clear,high,3038.439725154895,8.325377361815956,0.020171872227638468,71.71169960630148,0
documents,APAC,box,fragile,clear,medium,6927.642373537614,6.068714715363567,0.017055114450211465,24.385034142694693,0
fashion,ME,box,fragile,clear,low,4893.739498561125,8.497249860154358,0.010218628458880477,47.29609754264555,0
spare_parts,APAC,box,standard,clear,low,7052.1582215068065,4.5392461817372,0.034851889772567556,64.03262689081517,0
electronics,APAC,box,standard,storm,medium,5848.793055483315,7.20534423918029,0.04577183930342919,78.0698953598844,0
fashion,ME,polybag,standard,clear,medium,3700.3980782205645,1.8354399882125916,0.009059884267217325,48.2859009611117,0
cosmetics,ME,box,standard,clear,low,4049.3969441574154,5.629695085837033,0.026617433296395182,45.78017011174599,0
fashion,EU,box,hazmat,clear,low,3312.7550576849135,5.873153063025733,0.05907187610607887,31.599454655948666,0
spare_parts,ME,box,fragile,clear,high,4356.727025172015,13.79090315080618,0.10296341403020334,82.81930077456471,0
documents,EU,box,fragile,clear,low,2532.1959534299694,4.159759127965809,0.010326123563335496,27.095046717474105,0
spare_parts,APAC,polybag,fragile,rain,medium,7093.0644334172375,1.3986459266562328,0.012377609844497076,51.516727807436915,0
electronics,EU,polybag,standard,clear,medium,3273.8368279999627,1.3743989600663877,0.046226436503138055,57.960810973827726,1
spare_parts,NA,polybag,standard,clear,medium,6993.503697619435,13.751162896984248,0.09600524552388545,97.98809719080612,1
electronics,EU,polybag,standard,clear,low,2785.973259497729,11.964026160685236,0.01669212182392693,100.97970921012273,0
documents,ME,polybag,fragile,rain,medium,4524.754552109143,6.433796690819416,0.012373470653908779,31.139837426318255,0
food,AF,box,fragile,clear,low,5323.475854938563,1.0456465138588071,0.028159397554946685,29.62987271391662,0
fashion,EU,box,standard,storm,low,2314.8228875401974,6.520732602529668,0.014087172452686791,31.463070301961615,0
electronics,EU,polybag,standard,clear,medium,3380.081178756343,6.925963712598798,0.04515823913514086,67.78268637506332,0
electronics,EU,box,standard,clear,high,3032.1401014856224,5.081833409257295,0.03105311012010376,61.72315215532836,0
fashion,AF,box,standard,clear,medium,5488.2725895102185,6.491056683430445,0.0479476098086725,34.276381919396066,0
documents,APAC,crate,hazmat,clear,low,5809.6542003680515,3.716056998738508,0.05659253345703365,18.023128810711587,0
spare_parts,NA,box,standard,rain,low,6434.81586614849,1.0589943663776171,0.010840146533713575,46.536593407328574,0
documents,APAC,box,standard,clear,medium,6521.082008120302,9.17280614667607,0.03799408586384589,31.969475751480253,0
electronics,APAC,box,standard,clear,low,7336.522996925224,6.279555783475378,0.03165453437216129,88.11072904549202,1
food,APAC,box,fragile,rain,low,6683.986831354555,11.988975471507526,0.01360900416492331,73.29235904500574,0
fashion,ME,box,standard,storm,low,4224.692544782629,8.192514757794214,0.004151311985178289,55.234661217691475,0
food,APAC,box,standard,clear,low,6709.9552783615445,2.5301329308650775,0.033815411513257544,38.50275982497302,0
fashion,ME,box,standard,clear,medium,4376.3656629500365,0.8120490508870349,0.09314061676205598,23.39286493717087,0
fashion,NA,box,standard,clear,low,6515.923407299022,6.77596156993893,0.015540700549887003,50.676883869950714,0
food,NA,box,standard,rain,low,6258.599212411493,5.098593872561843,0.036874127013823324,38.91515212402853,0
fashion,EU,box,fragile,clear,low,3227.81967842649,5.37941063885615,0.03385600782973729,54.58708039585478,0
cosmetics,NA,box,fragile,clear,medium,6497.722924179191,6.346963656265712,0.02155014311388748,33.88141130353594,0
pharma,EU,box,standard,clear,medium,2807.66699677224,0.6895556693352132,0.036926999714360934,76.62709849915844,0
electronics,APAC,box,standard,rain,low,6624.5613407470955,4.499022900869953,0.014502156318722648,57.678994461052014,0
documents,APAC,box,standard,clear,medium,7177.774937852326,2.5234059282713535,0.05003941349594525,17.596921623046075,0
food,NA,crate,standard,clear,low,6659.251829605914,5.671865343716789,0.11209599090981755,67.9226031360401,0
spare_parts,NA,box,standard,rain,high,5900.123197045675,2.6562475882808902,0.01958116224970372,49.98660801117357,0
pharma,APAC,box,fragile,clear,medium,6784.979112821532,3.7134399453900686,0.05318593998952433,78.7737022890731,1
spare_parts,ME,box,standard,clear,medium,4894.669148338142,3.54095562991842,0.026134509821911112,46.16335395421869,0
spare_parts,NA,box,standard,clear,medium,6210.27393788715,3.7256492869353277,0.03232793754714268,49.97828645685782,0
spare_parts,APAC,box,standard,rain,medium,6865.826362625621,8.781941790955,0.024380898920979176,63.21306837234606,1
pharma,NA,crate,standard,clear,medium,6076.787318918226,3.5245892507331797,0.022074326366720305,71.1610737174039,1
fashion,NA,polybag,standard,rain,medium,6326.610913858648,9.318877200562472,0.027164941421054894,50.097519527379134,1
electronics,APAC,polybag,standard,clear,medium,6718.97662706149,0.4443570797674722,0.015391039953907025,47.882584796660495,1
pharma,APAC,box,fragile,clear,low,7076.263706195614,2.714494692765878,0.021157414818644367,53.77559287112402,0
electronics,EU,crate,standard,clear,low,2764.991112794073,0.6447944242487772,0.07707925316096328,58.03652858619165,0
fashion,APAC,polybag,standard,clear,low,7491.587142683837,7.889961018336017,0.0371968397486401,52.38940454161645,0
electronics,AF,box,fragile,clear,medium,4751.540838174686,4.679143003820488,0.015049164185776868,79.51972079854005,0
food,NA,box,standard,storm,low,6638.96427389764,4.068525122330623,0.0208365525628651,44.87725740485646,0
electronics,APAC,box,fragile,clear,high,6130.134391277461,3.029055565419468,0.019004557502320427,56.84587047924859,0
pharma,NA,box,standard,clear,low,6562.512582701466,8.84548274459741,0.017339380267076036,107.30604654619148,0
spare_parts,ME,box,standard,clear,low,4689.570171503039,5.926208167530707,0.024508292696738605,70.61569470960048,0
spare_parts,EU,box,standard,clear,medium,3152.699568739841,3.0812252883134943,0.013925267388458597,43.52392351437531,0
fashion,EU,polybag,fragile,rain,high,2458.029013928626,17.386748117531365,0.04512651115654461,77.02183748618931,1
food,NA,box,fragile,rain,medium,7414.331009908202,3.6749632969479213,0.142894829297253,46.55627068074939,1
food,APAC,polybag,standard,storm,medium,7272.060623628293,1.0198455965706088,0.006838179810554905,16.66949596931123,0
cosmetics,EU,box,standard,storm,low,2852.0838361231986,10.10874249186805,0.10535100765380827,66.31079081878538,1
pharma,AF,box,standard,clear,high,5250.167389870252,3.176940296754765,0.026604068069255544,76.76386324525268,0
fashion,EU,polybag,standard,rain,medium,3078.2827015318644,2.2128645410463097,0.022023225193694103,29.117863753868992,0
documents,APAC,box,standard,rain,low,6104.782342891491,7.598957461483801,0.014197718932259828,34.83848336847452,0
electronics,ME,polybag,hazmat,clear,medium,3872.996404783363,6.342713362920007,0.031212006848965714,107.01709820782182,0
spare_parts,EU,polybag,standard,clear,low,3010.0309424826537,2.973144220821573,0.02219198658541682,54.594282779441876,0
food,APAC,box,standard,storm,medium,7426.81657348618,2.8171235018490983,0.032734212584051146,24.90393883347254,0
fashion,APAC,box,standard,storm,medium,6502.93155275828,8.530269820243594,0.06168851133111394,50.81449721268887,0
spare_parts,ME,box,standard,clear,medium,4109.719248001986,5.2915151133010365,0.0017008374927047953,44.31049115197959,0
electronics,EU,box,hazmat,clear,high,3416.83570106155,8.54317577170001,0.031382584657390473,125.37995454214354,0
spare_parts,ME,crate,standard,clear,medium,4502.040967923453,4.494935365159306,0.004951181834892031,47.187678645090756,0
food,ME,polybag,fragile,clear,medium,4836.563828531726,1.897164854597352,0.005647253519012438,31.648445326114057,0
electronics,EU,box,standard,rain,medium,3332.80962122874,6.339959705853332,0.04331884229555359,98.20058513294305,1
electronics,APAC,polybag,standard,clear,low,6949.301761192658,7.003454983298714,0.012186660308294388,61.85774055859406,0
spare_parts,EU,crate,standard,clear,medium,3152.8062799203144,3.999434244286441,0.005726239514189891,43.670030130280566,0
fashion,ME,box,fragile,clear,high,4790.089650987731,4.49295909180902,0.10610996739217972,59.78670840910382,0
documents,APAC,box,standard,clear,medium,6519.560089919682,2.207592567846225,0.049552659818771674,28.709335628790644,0
spare_parts,AF,polybag,standard,rain,medium,5544.459142840293,1.2742470532994679,0.030721320662426044,35.77666440170314,1
pharma,EU,polybag,standard,rain,medium,2805.5248570927893,7.808697098190919,0.04800683905524857,77.62350702921617,0
fashion,EU,box,standard,clear,high,2838.0394666928314,1.7836743248038935,0.009400492735827753,37.356119943808785,0
spare_parts,NA,box,fragile,clear,low,6603.923720323772,6.226495042853816,0.014990618227882432,68.44122905745374,0
documents,APAC,box,fragile,clear,low,6805.047273497802,9.010774630362489,0.05566849611219446,29.048470342427517,0
electronics,ME,box,standard,rain,medium,3946.8729706051363,7.07824238322584,0.034196275994447016,85.45907463586094,0
fashion,EU,box,standard,rain,low,2931.161820613326,8.143202529018565,0.014137668572707117,35.9779672227812,0
fashion,NA,box,standard,clear,high,6478.848803719401,10.880494423818014,0.0293665475237119,62.80085316210359,0
cosmetics,AF,polybag,standard,clear,low,5449.884666990918,0.8937211186958578,0.037243450105298725,37.170315162646034,0
spare_parts,ME,box,standard,clear,low,4208.569368081556,7.04049272544111,0.06737665774195818,43.380430822992324,0
cosmetics,APAC,polybag,standard,rain,medium,6988.821701465578,5.4549055122673735,0.007055546005548764,40.80053642898763,0
food,NA,box,standard,rain,low,6665.443762126756,5.39764126241119,0.0075593342412297515,35.31357617601639,1
fashion,NA,box,fragile,clear,medium,6243.419746732333,7.0582655834476,0.022624674634962542,53.102798253997,0
electronics,NA,box,standard,storm,medium,6663.129110593895,1.4494454494126696,0.04226757886254599,44.43534520353624,0
fashion,EU,box,fragile,clear,high,1889.8834544111012,12.011901905553417,0.016778019336452357,72.13167362992439,0
spare_parts,ME,polybag,fragile,clear,low,5069.003442097912,6.5583726162561735,0.023439318673597376,63.51100760833765,0
pharma,EU,box,fragile,clear,medium,3977.7163818943136,0.7971971602509306,0.005682077341654773,75.73992040748017,0
cosmetics,EU,box,hazmat,clear,high,3091.4437607167374,7.467416325818894,0.0041254715605664695,33.80081288165263,0
spare_parts,NA,crate,standard,clear,medium,6222.4931197147525,0.8782843118437167,0.005859973373171941,45.25650132353702,1
electronics,EU,polybag,standard,clear,low,3222.8504166034627,9.031171095991244,0.04880486656529924,94.42893756977669,0
fashion,NA,box,fragile,storm,low,5909.288434807848,8.891409611083144,0.004829129452720305,51.37214942395042,1
fashion,NA,box,fragile,rain,medium,7116.216587197772,1.7886522035404127,0.030367039057371956,37.18378078976668,0
documents,NA,box,standard,storm,low,6738.417413131815,1.0291361762210491,0.00964571331752374,20.49911093212979,0
spare_parts,APAC,box,standard,clear,medium,6486.201317218996,6.827193308023574,0.01533536858626829,30.901658244446818,1
pharma,AF,crate,fragile,clear,medium,4666.91867739407,0.9050885984726418,0.0038601845448838004,84.79314361634707,1
electronics,APAC,box,standard,clear,medium,5723.255801793694,3.995946386836495,0.033161986344431314,57.92488480086538,0
fashion,NA,box,standard,clear,medium,6704.193502127098,13.139674205304935,0.013415136907699413,52.06365888626107,0
pharma,AF,box,standard,rain,medium,4493.278177004823,4.287420038224567,0.016484153373434538,80.37082549394067,0
cosmetics,AF,box,standard,clear,low,5020.649654417633,8.759256563726565,0.025066633542387293,60.92372329847968,0
documents,ME,box,standard,clear,medium,4183.496280072241,11.22737491463814,0.03870710927930342,25.17124843025362,0
spare_parts,NA,box,standard,rain,high,6261.585187047863,10.203586901178957,0.037050925475008975,50.955072165237326,0
cosmetics,APAC,polybag,fragile,rain,medium,6182.676377305785,5.585780169095148,0.039799329839499006,64.21353623611459,1
spare_parts,AF,polybag,standard,clear,low,5220.301578705507,2.4812292234631292,0.046267201899783054,47.740786338125865,0
documents,APAC,crate,fragile,clear,low,6810.905347781442,11.245711965598842,0.034123867792267316,38.119386904136604,1
cosmetics,APAC,box,standard,clear,medium,6739.678759565547,0.3193425341525092,0.022029292711544676,25.34119725564683,0
pharma,APAC,box,fragile,rain,medium,7572.098060664222,1.324248550414016,0.012778352396555146,88.61404331495523,0
documents,AF,polybag,standard,clear,medium,6053.8182606928885,5.417644722104796,0.01927269678792802,31.153978246463883,0
fashion,NA,box,standard,rain,low,6421.762094962511,12.830629074502513,0.008273898086215517,51.407388493807694,0
documents,NA,box,standard,clear,medium,6881.85149252388,10.948011742378874,0.0124449125971631,45.6212034411,0
electronics,APAC,crate,standard,clear,low,6590.482899277025,4.071037455416211,0.06189644908532807,83.01489763962314,0
pharma,NA,polybag,standard,clear,low,5829.295464353355,9.023937381728754,0.009910164731519672,118.96713973913874,1
spare_parts,EU,polybag,standard,clear,medium,3174.147148022976,4.702713990763705,0.04663550126168929,71.56270787866524,0
pharma,EU,box,fragile,clear,high,2371.9311965995525,3.498510544272954,0.02016481325262834,69.71408543696198,0
food,EU,box,standard,rain,high,3491.4767695941064,7.017241399428665,0.03505129581618922,62.18998328599875,1
pharma,NA,box,fragile,clear,low,6476.105157617717,4.1893925560347975,0.0032514486973761942,107.50176308906866,0
electronics,ME,box,standard,clear,low,4059.952866176993,6.640290458305161,0.02220104816032693,108.92445280694379,0
fashion,EU,box,standard,rain,low,2550.24963609348,9.582296536107176,0.034340440962018465,25.63033228496078,0
